0,1,2,3,4,5,6
-0.75329,0.034762,0.0012084,1,1,5,1
0.51248,-0.17125,0.029325,1,1,5,1
1.6557,-0.6506,0.42328,2,2,5,1
-0.79278,0.3079,0.094805,1,2,5,1
0.43853,-0.58214,0.33889,2,1,5,1
-0.20372,0.71885,0.51675,1,2,5,1
0.49046,0.8561,0.7329,1,1,5,1
-2.2527,-0.68494,0.46914,1,2,5,1
-0.31232,-0.068519,0.0046948,1,1,5,1
-1.3282,0.54777,0.30005,2,1,5,1
0.80173,0.068609,0.0047072,1,1,5,1
-2.4634,-0.37596,0.14134,1,2,5,1
-0.98052,-0.64987,0.42234,2,2,5,1
-0.72766,-0.58166,0.33832,2,1,5,1
0.44421,0.06819,0.0046499,1,1,5,1
1.2682,0.17224,0.029668,2,1,5,1
-0.46021,-0.58182,0.33852,2,2,5,1
1.0119,-0.78736,0.61994,1,1,5,1
-0.71037,-0.067697,0.0045829,1,2,5,1
1.2616,0.20558,0.042264,1,1,5,1
-0.69837,-1.0952,1.1994,2,2,5,1
-0.72397,-0.61662,0.38021,1,2,5,1
-2.1164,-0.41087,0.16882,1,1,5,1
-1.4984,-0.8216,0.67503,1,2,5,1
-0.27369,-0.85605,0.73281,2,1,5,1
-1.1287,-0.95829,0.91832,2,1,5,1
0.63468,-0.68453,0.46857,1,2,5,1
-1.8394,0.23919,0.057211,1,2,5,1
0.82263,-0.78745,0.62008,1,1,5,1
-2.8164,-0.58192,0.33863,1,1,5,1
2.3996,-1.0612,1.1262,2,2,5,1
0.67226,-0.99255,0.98516,2,2,5,1
1.3974,-0.99233,0.98472,1,2,5,1
0.31159,-0.78735,0.61992,2,1,5,1
-0.096821,-0.92395,0.85369,2,2,5,1
-2.1624,-0.51323,0.2634,1,1,5,1
-0.55875,-0.75317,0.56727,1,2,5,1
1.5422,-0.78753,0.6202,1,1,5,1
-1.0202,-0.034289,0.0011757,2,1,5,1
2.2622,-0.68497,0.46918,2,1,5,1
-2.3083,-0.9583,0.91834,1,1,5,1
-1.9325,-0.92393,0.85365,1,2,5,1
2.3793,-0.71861,0.51639,1,1,5,1
1.168,-0.92435,0.85443,1,1,5,1
0.11031,-0.85585,0.73247,2,2,5,1
0.85325,-1.3005,1.6913,2,2,5,1
-0.62946,-0.51361,0.2638,1,2,5,1
1.6581,-0.88985,0.79184,1,2,5,1
-2.6849,-0.82144,0.67476,2,1,5,1
0.086149,-0.65058,0.42326,1,1,5,1
0.24395,-1.1295,1.2757,2,2,5,1
1.3168,-0.78715,0.61961,2,2,5,1
1.9078,-0.7869,0.61921,1,1,5,1
0.55363,-0.34221,0.11711,1,1,5,1
-0.81792,-0.51341,0.26359,1,2,5,1
-2.7382,-0.58355,0.34053,1,1,5,1
1.1032,-0.89,0.79211,1,2,5,1
1.4609,-1.0267,1.0541,1,2,5,1
0.60739,-0.95811,0.91797,2,2,5,1
3.2496,-0.95841,0.91856,1,2,5,1
-1.648,-0.88958,0.79136,2,1,5,1
2.569,0.89028,0.7926,2,1,5,1
0.72549,-0.89006,0.79221,2,1,5,1
0.51974,-0.41145,0.16929,1,1,5,1
1.3081,-1.0267,1.0541,2,2,5,1
0.90017,-1.027,1.0548,2,1,5,1
-1.0914,-0.78726,0.61978,2,2,5,1
0.14728,-0.78726,0.61978,1,1,5,1
-0.54241,-0.51336,0.26354,2,2,5,1
-1.8216,-0.033666,0.0011334,2,1,5,1
1.5377,-0.78761,0.62033,1,1,5,1
0.028179,-0.78691,0.61922,1,2,5,1
-0.8236,-0.20528,0.042141,1,1,5,1
-0.23041,-0.99294,0.98593,1,1,5,1
-0.28529,-0.99305,0.98616,1,1,5,1
1.4083,-0.82181,0.67537,2,2,5,1
-0.14103,-0.65045,0.42309,1,2,5,1
-0.21419,-0.78772,0.6205,1,1,5,1
-0.25431,-0.68442,0.46843,2,1,5,1
0.3494,-0.58215,0.3389,1,1,5,1
-0.88689,-0.95836,0.91846,2,2,5,1
0.57785,-0.1029,0.010589,2,1,5,1
-1.2812,-0.23913,0.057185,2,1,5,1
-2.3091,-0.89012,0.79231,2,2,5,1
0.27527,-0.71869,0.51651,1,2,5,1
0.055951,-0.85564,0.73211,1,2,5,1
-0.96743,-1.0268,1.0544,2,2,5,1
-1.6331,-1.0268,1.0543,2,2,5,1
1.1666,-0.82209,0.67584,2,1,5,1
-2.5694,-0.78684,0.61912,2,2,5,1
0.63017,-0.65003,0.42254,1,1,5,1
-2.8168,-0.68478,0.46892,2,1,5,1
2.0432,-0.75286,0.56681,1,2,5,1
-0.9288,-0.71841,0.51612,1,2,5,1
0.58729,-0.58275,0.33959,1,1,5,1
1.3897,-0.78696,0.6193,2,2,5,1
1.1681,-0.20552,0.042239,1,2,5,1
-0.036639,-0.82098,0.67402,1,1,5,1
-2.9668,-0.95817,0.91809,2,1,5,1
1.2018,0.13722,0.01883,1,1,5,1
0.75121,-0.85545,0.73179,2,1,5,1
-0.28135,-0.92364,0.85312,2,2,5,1
-0.94385,-0.61523,0.37851,2,2,5,1
0.53471,-0.68433,0.4683,2,1,5,1
0.17539,-0.58124,0.33784,1,1,5,1
1.1476,-0.41044,0.16846,2,1,5,1
-0.03193,-0.71865,0.51645,2,2,5,1
-0.91779,-0.8562,0.73307,2,2,5,1
-2.1911,-0.99246,0.98498,2,1,5,1
-1.0157,2.2252,4.9513,1,1,5,1
-0.3766,1.3691,1.8743,1,1,5,1
-1.1522,-0.033891,0.0011486,1,2,5,1
-1.3208,0.54766,0.29993,1,2,5,1
1.4815,-0.54742,0.29967,2,2,5,1
-0.6266,-0.7521,0.56565,1,2,5,1
-0.9842,-0.61629,0.37982,2,1,5,1
0.86358,-0.82142,0.67474,1,2,5,1
-0.56308,0.37664,0.14186,1,1,5,1
0.08889,-0.3069,0.09419,1,1,5,1
-0.17697,-0.71908,0.51708,2,1,5,1
1.1519,-0.13688,0.018736,1,2,5,1
-0.1492,-0.17133,0.029354,1,2,5,1
0.78391,-0.61615,0.37965,2,1,5,1
-1.2159,-0.54764,0.29991,2,1,5,1
0.97067,-1.0951,1.1992,1,1,5,1
-1.0164,-0.82154,0.67492,2,2,5,1
0.66455,-1.1295,1.2757,2,1,5,1
1.0154,-1.0611,1.1259,2,1,5,1
-1.1361,-0.7192,0.51724,1,1,5,1
-0.47918,-0.75317,0.56727,1,2,5,1
0.22954,-0.68457,0.46864,2,1,5,1
1.2813,-0.41078,0.16874,1,1,5,1
-0.089631,0.95845,0.91863,2,2,5,2
1.2124,0.54795,0.30025,2,1,5,2
-0.19076,1.3008,1.6921,2,2,5,2
-0.71637,0.6843,0.46826,1,2,5,2
-2.0239,2.9437,8.6653,1,1,5,2
1.2445,0.82176,0.67528,2,1,5,2
-1.2604,2.2935,5.2601,1,1,5,2
-0.91711,0.58266,0.3395,2,1,5,2
2.9283,0.71914,0.51717,2,2,5,2
0.48299,1.6785,2.8173,1,2,5,2
1.1167,2.1575,4.6546,1,1,5,2
-0.55082,1.0951,1.1993,2,2,5,2
1.1254,0.61589,0.37932,2,2,5,2
0.40883,1.8828,3.545,1,2,5,2
-0.77738,0.78838,0.62155,2,2,5,2
1.3635,1.061,1.1257,2,2,5,2
-0.69731,1.7464,3.0501,1,1,5,2
-2.7251,1.2664,1.6038,2,1,5,2
1.3552,0.95806,0.91788,2,2,5,2
-0.9633,1.4378,2.0673,1,2,5,2
0.29344,1.711,2.9277,1,2,5,2
0.18851,1.8148,3.2933,2,1,5,2
0.30905,0.2393,0.057266,1,1,5,2
-0.48844,1.9175,3.6769,1,2,5,2
0.012366,1.5061,2.2684,1,2,5,2
-1.0279,0.75312,0.56719,2,2,5,2
-1.5036,-0.17124,0.029323,2,2,5,2
0.60289,1.6432,2.7001,1,2,5,2
-0.25291,-0.068382,0.0046761,2,1,5,2
-0.1395,1.8143,3.2918,2,1,5,2
-0.98139,0.99287,0.9858,2,2,5,2
-0.58945,0.85581,0.73241,1,2,5,2
0.25499,2.3959,5.7405,1,1,5,2
-2.3886,1.1635,1.3537,2,2,5,2
-0.91375,0.78746,0.62009,2,2,5,2
-1.2351,1.746,3.0485,1,2,5,2
1.0074,1.3007,1.6919,1,1,5,2
-0.13976,1.8487,3.4176,2,2,5,2
-1.1701,1.5745,2.479,1,2,5,2
-0.70987,3.081,9.4927,1,1,5,2
-1.08,0.78699,0.61935,2,2,5,2
1.3713,0.068407,0.0046795,2,1,5,2
-1.9405,1.643,2.6995,1,2,5,2
-0.043492,3.3204,11.025,1,1,5,2
0.00079806,1.095,1.199,2,1,5,2
-0.78124,1.9171,3.6755,1,2,5,2
-3.4094,0.78752,0.62018,1,2,5,2
-1.2844,-0.033813,0.0011433,2,1,5,2
-1.1566,2.6018,6.7695,1,2,5,2
-1.582,0.17122,0.029316,2,2,5,2
-0.82364,1.643,2.6995,1,2,5,2
-2.0306,0.71891,0.51683,2,2,5,2
-1.6093,1.9172,3.6757,1,1,5,2
-1.7873,-0.47891,0.22935,2,1,5,2
-1.0491,-0.17166,0.029468,2,2,5,2
-1.0505,-0.23954,0.057379,2,2,5,2
-2.9326,0.37655,0.14179,2,1,5,2
-2.3356,3.1152,9.7042,1,1,5,2
1.3423,0.13717,0.018815,2,1,5,2
-2.2575,2.5671,6.5902,1,2,5,2
0.093252,0.171,0.029242,2,2,5,2
0.37619,2.8759,8.271,1,2,5,2
-0.09704,1.3357,1.784,1,1,5,2
-1.996,2.02,4.0804,1,2,5,2
-0.69471,2.8411,8.0717,1,1,5,2
0.056216,1.7461,3.049,1,2,5,2
0.043796,1.4379,2.0674,1,1,5,2
1.2141,-0.13672,0.018693,2,1,5,2
-0.45441,1.7458,3.0477,1,2,5,2
-0.59592,3.012,9.0723,1,1,5,2
-0.8579,0.10331,0.010673,2,1,5,2
-0.38146,-0.34249,0.1173,2,1,5,2
-0.23021,1.8143,3.2917,1,1,5,2
-0.20615,2.2252,4.9515,1,1,5,2
0.46529,1.5749,2.4802,1,2,5,2
0.56463,1.2323,1.5185,1,1,5,2
-0.35435,0.30815,0.094957,1,2,5,2
-2.0102,-0.23762,0.056464,2,1,5,2
-1.5581,2.1913,4.8017,1,1,5,2
-1.3104,0.82212,0.67588,2,1,5,2
0.56718,1.1979,1.435,1,2,5,2
-0.41966,0.17149,0.029407,2,2,5,2
0.2867,0.58159,0.33824,1,1,5,2
-0.19734,0.68426,0.46822,2,1,5,2
-1.9155,-0.34208,0.11702,2,2,5,2
-0.99562,0.23999,0.057597,2,1,5,2
0.28592,1.952,3.8102,1,1,5,2
-0.67045,0.8554,0.7317,1,2,5,2
2.8341,-0.20533,0.042162,1,2,5,2
0.91229,1.4378,2.0672,1,2,5,2
0.58114,1.4381,2.068,1,1,5,2
0.63391,2.7042,7.3127,1,1,5,2
-1.1834,-0.17121,0.029312,2,1,5,2
1.4957,0.89031,0.79265,1,2,5,2
-1.7337,1.061,1.1257,1,2,5,2
1.6732,1.4723,2.1677,1,1,5,2
-0.47199,-0.10303,0.010615,2,1,5,2
1.8937,-0.37635,0.14164,2,2,5,2
0.53126,-0.68457,0.46863,1,2,5,2
0.68801,-0.034254,0.0011733,1,2,5,2
-2.1666,0.37647,0.14173,1,2,5,2
0.30446,-0.17059,0.029099,1,2,5,2
0.2532,-0.51178,0.26192,2,2,5,2
-2.0707,5.6379e-05,3.1786e-09,1,2,5,2
-1.5068,-0.20599,0.042432,2,2,5,2
0.52539,0.23933,0.057281,2,1,5,2
1.8902,-0.17178,0.02951,1,1,5,2
-2.5438,0.47908,0.22952,1,2,5,2
0.90444,-0.54811,0.30042,2,2,5,2
1.5855,-0.30819,0.094979,1,2,5,2
-0.89185,-0.78656,0.61868,2,1,5,2
-2.7654,-0.37625,0.14157,1,2,5,2
-2.2533,0.27378,0.074957,1,2,5,2
-0.73752,0.68508,0.46933,2,2,5,2
-0.5772,2.8755,8.2687,2,1,5,2
-1.9743,-0.71875,0.5166,2,1,5,2
0.74988,-0.51226,0.26241,1,2,5,2
-2.9594,-0.033972,0.0011541,2,1,5,2
-0.61301,0.68473,0.46886,1,1,5,2
-0.42671,-0.71931,0.51741,2,2,5,2
-0.65994,-0.17116,0.029295,2,1,5,2
2.2112,4.0391,16.314,1,1,5,2
-0.90361,-0.51325,0.26342,2,2,5,2
-0.9881,-0.067871,0.0046064,1,2,5,2
-0.18507,-0.00038529,1.4845e-07,1,1,5,2
-2.3292,1.5398,2.371,1,2,5,2
-3.8815,-0.34248,0.1173,2,2,5,2
-1.4861,0.10298,0.010605,1,2,5,2
-1.2358,-0.41007,0.16816,1,2,5,2
0.30163,-0.30941,0.095737,2,2,5,2
0.26096,-0.61628,0.3798,2,2,5,2
2.4617,-0.61652,0.3801,2,2,5,2
-1.8128,0.30807,0.094905,1,1,5,2
-1.3873,-0.65002,0.42252,1,2,5,2
0.37842,-0.82068,0.67351,1,1,5,2
-2.2269,-0.44469,0.19775,2,2,5,2
-1.1207,-0.30784,0.094764,1,2,5,2
0.022765,-0.27351,0.074807,2,2,5,2
-1.4514,-0.23939,0.05731,2,1,5,2
-0.11246,-0.13579,0.018438,1,2,5,2
1.6478,-0.44441,0.1975,2,2,5,2
2.4052,0.17133,0.029353,2,1,5,2
-0.51333,0.13717,0.018817,1,2,5,2
-0.96976,-0.23923,0.057232,1,2,5,2
-0.068244,-0.4781,0.22858,1,2,5,2
1.054,-0.20551,0.042233,1,1,5,2
-2.1741,2.3279,5.4191,1,1,5,2
1.0302,0.9925,0.98505,1,2,5,2
1.7012,0.68483,0.46899,1,1,5,2
-0.51222,-0.44521,0.19822,2,2,5,2
0.97481,0.068032,0.0046284,2,1,5,2
-1.3919,1.1986,1.4367,2,1,5,2
-0.65691,-0.37626,0.14157,2,1,5,2
-1.2405,-0.75332,0.56749,2,2,5,2
1.2401,-0.54845,0.30079,2,2,5,2
-5.3988,1.917,3.675,1,1,5,2
-1.7034,0.34196,0.11693,1,2,5,2
-0.36776,-0.75333,0.5675,2,2,5,2
-1.171,-0.20554,0.042246,2,2,5,2
-0.014652,-0.6505,0.42315,1,2,5,2
-0.88439,0.54776,0.30004,1,1,5,2
-1.4438,-0.034114,0.0011638,1,2,5,2
-2.9478,-0.10145,0.010293,1,2,5,2
1.6169,-0.85606,0.73283,2,2,5,2
-0.71872,0.00016379,2.6828e-08,1,1,5,2
-0.9505,-0.82167,0.67513,1,2,5,2
0.23092,-0.51336,0.26354,1,2,5,2
-0.22653,-0.78716,0.61962,2,2,5,2
-2.3986,-0.95799,0.91774,2,2,5,2
2.0645,-0.6842,0.46814,2,2,5,2
-0.84389,0.7868,0.61905,1,1,5,2
1.0999,-0.20568,0.042303,2,1,5,2
-0.12559,-0.47846,0.22893,1,2,5,2
-0.60785,-0.033744,0.0011387,2,1,5,2
-0.49363,1.1293,1.2753,1,1,5,2
1.1554,0.3766,0.14183,1,1,5,2
-1.501,0.47928,0.22971,1,2,5,2
-2.0833,0.65073,0.42345,1,1,5,2
-1.4181,-0.71909,0.51708,2,2,5,2
0.39192,1.9173,3.6759,1,1,5,2
1.0446,1.3347,1.7814,1,1,5,2
-1.2454,1.1982,1.4357,2,1,5,2
0.033856,-0.58221,0.33897,1,2,5,2
-1.9063,2.157,4.6524,1,1,5,2
-1.4207,-0.58207,0.33881,1,2,5,2
-1.5263,-0.68492,0.46911,2,1,5,2
0.99287,1.1633,1.3532,2,1,5,2
-0.30951,-0.41052,0.16853,1,1,5,2
-1.0358,-0.17211,0.029623,1,1,5,2
0.23864,-0.71868,0.51651,2,2,5,2
2.3584,-0.47886,0.22931,1,2,5,2
2.324,-1.0608,1.1254,2,1,5,2
1.9851,-0.82128,0.6745,1,1,5,2
0.52097,0.65049,0.42314,1,1,5,2
-0.20411,-0.7529,0.56685,2,2,5,2
-0.4254,-0.75297,0.56696,1,2,5,2
-1.5304,-0.71762,0.51498,1,2,5,2
-1.9657,-0.47944,0.22987,1,2,5,2
-0.52908,-0.85577,0.73234,1,2,5,2
-0.077716,-0.78719,0.61967,2,2,5,2
-0.67056,-0.85551,0.7319,1,2,5,2
0.23353,-0.58198,0.3387,2,1,5,2
-0.022576,0.34193,0.11692,2,1,5,2
0.58431,-0.78731,0.61986,1,1,5,2
0.29978,-0.65098,0.42377,1,1,5,2
-1.9198,0.27396,0.075055,2,2,5,2
2.9695,-0.54767,0.29994,2,1,5,2
1.0634,-0.95884,0.91938,2,1,5,2
0.12467,-0.89026,0.79257,1,2,5,2
1.1611,-0.85448,0.73014,2,1,5,2
0.37382,-0.78741,0.62002,2,1,5,2
-0.18494,0.17134,0.029356,2,1,5,2
-1.4054,-0.61638,0.37992,1,2,5,2
-0.074731,-0.92435,0.85441,2,2,5,2
-1.5456,-1.0269,1.0544,2,1,5,2
-0.94704,-0.65039,0.42301,1,1,5,2
0.20028,-0.89018,0.79242,1,1,5,2
0.90464,-0.71898,0.51693,1,1,5,2
1.0676,-1.0951,1.1992,2,2,5,2
-0.19949,-1.0271,1.0549,1,2,5,2
0.77195,-0.82118,0.67433,2,2,5,2
0.057505,-0.85565,0.73214,2,1,5,2
0.055742,-1.1292,1.2752,2,2,5,2
1.8837,-0.95866,0.91903,2,1,5,2
1.5689,0.34298,0.11764,1,1,5,2
2.6654,-0.17124,0.029322,2,1,5,2
-1.6291,-0.23966,0.057439,2,2,5,2
-1.1075,-0.99283,0.98571,1,2,5,2
1.3877,-0.82122,0.6744,2,2,5,2
0.77529,-0.99288,0.98581,1,2,5,2
-0.83112,-0.95831,0.91836,2,1,5,2
1.9496,-0.65062,0.4233,2,1,5,2
-0.85747,-0.44441,0.1975,2,1,5,2
0.51726,0.24006,0.057628,2,1,5,2
-0.13016,-1.0948,1.1986,2,2,5,2
0.3908,-0.68405,0.46793,1,1,5,2
2.6947,0.7876,0.62031,1,1,5,2
-0.97883,-0.65047,0.42311,2,2,5,2
-0.89859,-0.88949,0.79119,2,2,5,2
-0.64709,-1.1637,1.3543,1,2,5,2
-0.59475,-0.95795,0.91767,2,1,5,2
-0.40532,-1.0609,1.1256,1,2,5,2
0.47828,-0.82093,0.67393,1,1,5,2
0.8755,-1.0955,1.2001,2,1,5,2
-0.64869,-0.95857,0.91885,1,1,5,2
0.29485,-0.85575,0.7323,1,2,5,2
-0.94992,-0.58179,0.33848,2,1,5,2
-0.36279,-1.1295,1.2757,2,2,5,2
0.20198,-0.23933,0.057279,1,1,5,2
0.24771,-1.0272,1.0552,2,2,5,2
-1.8217,-0.37668,0.14189,2,2,5,2
0.68341,-0.71851,0.51625,1,2,5,2
-0.13973,-0.1027,0.010547,2,1,5,2
1.8586,-0.89016,0.79238,1,2,5,2
-1.8355,-0.10335,0.010682,1,1,5,2
1.1266,-0.88962,0.79143,2,2,5,2
-2.2599,-0.23953,0.057373,2,1,5,2
0.83099,-0.95956,0.92076,2,2,5,2
1.7728,-0.82159,0.67501,1,2,5,2
-1.4566,1.4032,1.9689,2,1,5,2
-1.4545,-0.47919,0.22962,1,1,5,2
-1.0027,-0.58183,0.33852,2,2,5,2
0.81423,-0.85575,0.7323,2,2,5,2
-1.431,-0.85563,0.7321,1,2,5,2
-1.9182,-0.37664,0.14186,1,1,5,2
-0.69189,-0.75313,0.5672,2,2,5,2
-0.8305,-0.85564,0.73212,2,2,5,2
3.0655,-0.85602,0.73276,1,1,5,2
4.7003,0.61619,0.37968,1,1,5,2
0.1344,-0.75238,0.56608,2,1,5,2
0.64722,-0.58047,0.33694,2,1,5,2
-0.29274,-0.5477,0.29998,2,2,5,2
-2.356,-0.71915,0.51718,2,2,5,2
-0.36204,-0.44378,0.19694,1,2,5,2
0.97305,1.13,1.2768,1,1,5,2
-0.88923,-0.10324,0.010658,2,2,5,2
-0.97936,-0.27364,0.074878,1,2,5,2
-0.97928,0.10274,0.010556,1,1,5,2
-0.50969,-0.85556,0.73199,2,2,5,2
0.082589,0.30864,0.09526,1,1,5,2
-0.09734,-0.41118,0.16907,2,1,5,2
0.099261,0.41053,0.16853,1,2,5,2
-0.043728,1.5067,2.2702,1,1,5,2
-3.2919,-0.71843,0.51614,2,2,5,2
0.99368,-0.50796,0.25802,1,2,5,2
-0.27842,-0.13669,0.018685,1,1,5,2
-0.4556,1.2672,1.6059,1,1,5,2
-1.5177,0.41103,0.16895,2,1,5,2
-1.5539,-0.27429,0.075234,1,2,5,2
-0.19591,-0.44522,0.19822,1,2,5,2
-0.0022255,-0.51354,0.26372,2,2,5,2
-2.7502,-0.61568,0.37906,2,1,5,2
1.3218,-0.20552,0.042239,1,2,5,2
1.3193,-0.82126,0.67448,2,2,5,2
-1.9431,-0.68439,0.46839,1,2,5,2
-1.4311,-0.34316,0.11776,2,2,5,2
0.71031,2.3276,5.4178,1,1,5,2
0.68732,0.3423,0.11717,1,2,5,2
-0.508,-0.13659,0.018657,1,1,5,2
-0.1889,-0.78747,0.62011,2,2,5,2
-2.169,-0.78758,0.62028,1,2,5,2
-0.76992,0.034312,0.0011773,1,2,5,2
-0.0099598,-0.68468,0.46878,2,1,5,2
-1.5907,-0.95789,0.91756,1,2,5,2
-1.0611,-0.58171,0.33839,1,1,5,2
1.0195,-0.37582,0.14124,2,1,5,2
0.2495,-0.68371,0.46746,2,2,5,2
-2.3285,-0.71889,0.5168,1,1,5,2
-2.3709,-0.85559,0.73203,2,2,5,2
0.2769,-0.54779,0.30007,2,2,5,2
0.96778,-0.61591,0.37934,2,1,5,2
0.037861,-0.65053,0.42318,2,1,5,2
0.088092,-0.71858,0.51635,2,2,5,2
-0.6677,-0.61499,0.37822,2,1,5,2
-0.70042,-0.99329,0.98662,2,2,5,2
0.38668,0.13723,0.018832,1,1,5,2
-0.42008,-0.37497,0.1406,1,1,5,2
-0.49719,-0.51352,0.26371,1,2,5,2
-1.6222,-0.92458,0.85486,2,1,5,2
-1.8101,-0.23934,0.057286,2,1,5,2
-0.28791,-0.5815,0.33814,2,1,5,2
-2.1486,-1.1982,1.4358,2,2,5,2
0.027873,-0.95846,0.91865,1,2,5,2
0.019122,-1.1969,1.4326,2,1,5,2
2.3063,-1.3693,1.875,2,2,5,2
-1.1813,-0.89065,0.79326,1,2,5,2
0.53263,-0.95887,0.91943,1,1,5,2
-1.0023,-0.85498,0.73099,2,2,5,2
-0.7902,-0.54767,0.29995,1,2,5,2
-0.87,-0.71873,0.51657,1,1,5,2
0.48797,-0.61627,0.37978,2,2,5,2
0.52441,1.3699,1.8766,1,1,5,2
-0.61635,-1.0267,1.0542,2,2,5,2
-1.5585,-0.58199,0.33871,2,1,5,2
-0.48028,-0.3079,0.094802,1,2,5,2
-0.68227,-0.61576,0.37916,2,2,5,2
0.72545,-0.58166,0.33833,1,1,5,2
0.12757,-0.85572,0.73225,1,2,5,2
-1.092,-0.82124,0.67444,2,1,5,2
-0.91159,-1.0612,1.1261,2,1,5,2
-1.8772,-0.78651,0.6186,1,1,5,2
2.5482,-0.0338,0.0011425,2,2,5,2
0.5603,-1.0266,1.0539,2,1,5,2
-1.1597,-0.7875,0.62016,2,2,5,2
-0.43595,-0.68502,0.46925,2,1,5,2
-0.85335,-0.8216,0.67503,2,2,5,2
0.96693,-0.99251,0.98508,1,2,5,2
-1.6742,-1.0276,1.0559,2,2,5,2
0.15259,1.8828,3.5451,2,1,5,2
0.47705,-0.89045,0.7929,1,2,5,2
-0.88998,0.99323,0.9865,2,1,5,2
-0.015282,-0.68453,0.46859,2,2,5,2
0.54672,0.7187,0.51653,2,1,5,2
0.33889,0.10302,0.010613,2,1,5,2
-4.0235,-0.78629,0.61825,2,2,5,2
0.0029454,0.30849,0.095164,2,2,5,2
1.0154,-0.85591,0.73258,1,1,5,2
0.22008,-0.58188,0.33858,2,1,5,2
-1.1434,-0.89026,0.79257,2,2,5,2
-1.1534,-0.54777,0.30005,1,1,5,2
1.367,-0.75305,0.56709,1,2,5,2
-0.83784,-1.0613,1.1264,1,2,5,2
-3.7786,-0.5815,0.33814,2,2,5,2
-3.1115,-0.68456,0.46862,1,2,5,2
-0.023322,-0.9926,0.98525,1,2,5,2
-0.49788,-0.75321,0.56733,2,2,5,2
-0.16781,-0.54729,0.29952,1,1,5,2
-0.96039,-0.85544,0.73178,1,2,5,2
-0.72845,0.58148,0.33812,2,1,5,2
1.8713,-0.8219,0.67552,2,1,5,2
-0.6569,1.0611,1.126,1,1,5,2
0.45546,-0.68437,0.46836,2,2,5,2
-0.092126,-0.17129,0.029339,1,2,5,2
0.26859,-0.34222,0.11711,1,2,5,2
-0.6232,-0.92346,0.85277,1,2,5,2
-0.58554,-0.82164,0.67509,2,1,5,2
-1.2163,-0.92399,0.85376,1,2,5,2
-0.24956,-0.58166,0.33833,2,1,5,2
-1.86,0.92479,0.85524,2,1,5,2
0.82205,-0.13656,0.01865,1,1,5,2
0.49882,-0.34246,0.11728,2,1,5,2
0.30998,0.10283,0.010575,1,1,5,2
-3.9276,0.034421,0.0011848,2,1,5,2
-0.13701,-0.034193,0.0011691,1,2,5,2
-1.0536,-1.026,1.0526,2,2,5,2
-1.6323,-0.82135,0.67462,1,2,5,2
-3.6209,-0.27406,0.075112,1,1,5,2
-0.22349,-1.0607,1.1251,2,2,5,2
0.22866,1.3013,1.6935,1,1,5,2
-0.71232,-0.13663,0.018667,1,2,5,2
-0.28977,1.1294,1.2756,2,1,5,2
-0.96359,-0.65069,0.42339,1,2,5,2
-0.88535,-0.6842,0.46812,2,2,5,2
-2.7835,-0.92441,0.85454,1,1,5,2
-1.0559,-0.64916,0.42141,2,1,5,2
-0.90303,-0.7876,0.62031,2,2,5,2
0.87929,-0.17171,0.029484,2,1,5,2
0.99462,-1.0272,1.0551,2,1,5,2
-0.60124,-0.75338,0.56759,2,2,5,2
-0.26702,-0.47896,0.2294,1,1,5,2
-1.1896,-0.47949,0.22991,2,1,5,2
-0.41442,0.30855,0.095202,1,1,5,2
0.4438,-0.85598,0.73271,1,2,5,2
1.624,0.13654,0.018644,2,2,5,2
-0.8629,-0.92426,0.85426,2,2,5,2
0.54265,-0.95812,0.91799,2,2,5,2
-1.9732,-0.82153,0.67492,2,2,5,2
-0.50171,-0.82207,0.6758,1,2,5,2
-1.0493,-0.78764,0.62038,1,1,5,2
-0.91479,2.8755,8.2684,1,1,5,2
-1.93,-0.068105,0.0046383,1,2,5,2
-0.88035,-0.068808,0.0047345,1,2,5,2
0.0955,1.7716,3.1385,1,1,6,1
-3.2188,0.96594,0.93304,2,2,6,1
0.77243,-0.55632,0.30949,1,2,6,1
-2.5626,-1.3027,1.697,2,2,6,1
0.1361,-0.37755,0.14255,2,1,6,1
-0.35785,-0.7063,0.49886,1,2,6,1
-1.7257,-1.0037,1.0073,2,2,6,1
0.77649,-0.94405,0.89123,2,2,6,1
-2.7194,0.13007,0.016917,2,1,6,1
-0.81223,0.19027,0.036204,1,2,6,1
2.3916,-0.22782,0.051904,2,1,6,1
1.4526,-0.40763,0.16616,2,2,6,1
0.73949,1.2641,1.5979,1,1,6,1
0.27954,1.7421,3.035,1,2,6,1
1.0022,0.57934,0.33563,1,1,6,1
1.3233,1.5629,2.4427,1,2,6,1
-0.92308,0.21979,0.048307,2,1,6,1
0.044096,-0.97354,0.94779,2,1,6,1
0.67369,-0.55625,0.30941,1,2,6,1
0.93528,0.87576,0.76696,1,1,6,1
-0.14782,-0.974,0.94867,2,1,6,1
-1.8898,2.3991,5.7556,1,1,6,1
-0.071364,0.1603,0.025697,1,2,6,1
-0.55976,-0.46625,0.21739,1,2,6,1
1.2716,0.10027,0.010054,1,2,6,1
0.62255,0.30889,0.095415,1,1,6,1
-0.059878,-0.67558,0.4564,2,1,6,1
-3.4492,-0.67605,0.45705,2,2,6,1
3.7676,2.4887,6.1938,1,1,6,1
-0.18766,-0.7654,0.58584,2,2,6,1
-1.968,3.3243,11.051,1,1,6,1
1.1511,0.12976,0.016838,1,1,6,1
0.70585,0.33974,0.11543,2,1,6,1
